,listing_id,travel_score
62415,paris47879205,3.0
62416,paris47879398,5.0
62417,paris47882712,3.0
62418,paris4789503,3.0
62419,paris47898372,2.0
62420,paris4789883,2.0
62421,paris47898975,2.0
62422,paris4790134,3.0
62423,paris47902130,2.0
62424,paris47902882,4.0
62425,paris47903001,5.0
62426,paris47906123,4.0
62427,paris47913961,5.0
62428,paris47914963,4.0
62429,paris47916218,4.0
62430,paris47923498,5.0
62431,paris4793055,5.0
62432,paris47931321,4.0
62433,paris47949872,3.0
62434,paris47950038,2.0
62435,paris47950193,3.0
62436,paris47951425,3.0
62437,paris47963151,5.0
62438,paris479687,3.0
62439,paris47970387,5.0
62440,paris4797344,3.0
62441,paris47976311,3.0
62442,paris47984461,4.0
62443,paris47987346,3.0
62444,paris47988657,2.0
62445,paris479926,5.0
62446,paris48005220,2.0
62447,paris4801123,4.0
62448,paris48022868,3.0
62449,paris48036708,3.0
62450,paris48042985,2.0
62451,paris48052566,3.0
62452,paris48067100,3.0
62453,paris4807316,5.0
62454,paris48077146,2.0
62455,paris48078675,4.0
62456,paris48092919,5.0
62457,paris48098824,3.0
62458,paris48100940,2.0
62459,paris48101328,2.0
62460,paris48101443,5.0
62461,paris48103957,4.0
62462,paris48108577,2.0
62463,paris48114717,4.0
62464,paris48119825,2.0
62465,paris48122796,5.0
62466,paris4812627,5.0
62467,paris4812774,2.0
62468,paris48128619,2.0
62469,paris48129168,3.0
62470,paris48131536,5.0
62471,paris4813907,3.0
62472,paris48142092,5.0
62473,paris48142115,4.0
62474,paris4814986,5.0
62475,paris4815080,3.0
62476,paris48157005,3.0
62477,paris48163235,3.0
62478,paris48164093,2.0
62479,paris48174379,1.0
62480,paris48179142,5.0
62481,paris48181824,3.0
62482,paris4818502,2.0
62483,paris4819254,3.0
62484,paris48195973,2.0
62485,paris48198367,4.0
62486,paris48200908,5.0
62487,paris48204564,5.0
62488,paris48204690,3.0
62489,paris48205031,1.0
62490,paris4820901,2.0
62491,paris48210756,5.0
62492,paris48212889,2.0
62493,paris4821734,3.0
62494,paris48218657,5.0
62495,paris48220989,4.0
62496,paris4822457,2.0
62497,paris4822800,3.0
62498,paris48229853,5.0
62499,paris4823428,4.0
62500,paris48234771,5.0
62501,paris48237808,3.0
62502,paris48250002,2.0
62503,paris4825987,4.0
62504,paris48266070,3.0
62505,paris48278707,5.0
62506,paris4828173,2.0
62507,paris48281974,3.0
62508,paris48291805,2.0
62509,paris48294915,4.0
62510,paris48295734,5.0
62511,paris48298533,2.0
62512,paris48306375,5.0
62513,paris48306391,5.0
62514,paris48307732,2.0
62515,paris48311818,5.0
62516,paris48312772,4.0
62517,paris4831554,5.0
62518,paris48321731,4.0
62519,paris48342913,5.0
62520,paris48343072,5.0
62521,paris48356248,2.0
62522,paris48362922,5.0
62523,paris4836718,5.0
62524,paris48374316,3.0
62525,paris48389881,5.0
62526,paris4839832,1.0
62527,paris48401184,5.0
62528,paris4840180,4.0
62529,paris48411794,2.0
62530,paris4841352,4.0
62531,paris48434115,5.0
62532,paris4845696,5.0
62533,paris48459818,2.0
62534,paris48462379,4.0
62535,paris48462444,5.0
62536,paris48462453,5.0
62537,paris48466965,5.0
62538,paris48467634,3.0
62539,paris48479656,3.0
62540,paris48486155,5.0
62541,paris48497024,5.0
62542,paris48498,5.0
62543,paris48499135,5.0
62544,paris48501870,5.0
62545,paris48502154,2.0
62546,paris4850946,5.0
62547,paris48512939,5.0
62548,paris48521664,3.0
62549,paris48525359,4.0
62550,paris4853277,2.0
62551,paris4853348,4.0
62552,paris48535432,4.0
62553,paris48535978,4.0
62554,paris48539344,2.0
62555,paris48544352,5.0
62556,paris485465,3.0
62557,paris48547867,2.0
62558,paris48549945,2.0
62559,paris48560099,4.0
62560,paris48562341,5.0
62561,paris48577506,4.0
62562,paris48579269,5.0
62563,paris48583155,3.0
62564,paris48584,5.0
62565,paris48584623,3.0
62566,paris48585991,2.0
62567,paris4859441,5.0
62568,paris48596852,3.0
62569,paris48603861,2.0
62570,paris48604915,2.0
62571,paris486138,5.0
62572,paris4861540,2.0
62573,paris48616677,4.0
62574,paris48616744,4.0
62575,paris4863414,3.0
62576,paris48634752,5.0
62577,paris48639283,2.0
62578,paris48640554,3.0
62579,paris48649590,3.0
62580,paris4865179,5.0
62581,paris48651954,1.0
62582,paris48674805,5.0
62583,paris48680306,4.0
62584,paris48711104,5.0
62585,paris48715617,3.0
62586,paris48727488,2.0
62587,paris48729302,2.0
62588,paris48730507,5.0
62589,paris48750994,5.0
62590,paris487587,3.0
62591,paris48762520,4.0
62592,paris4876381,5.0
62593,paris4876384,4.0
62594,paris48767672,3.0
62595,paris4877726,5.0
62596,paris48797127,5.0
62597,paris48801839,5.0
62598,paris48818854,5.0
62599,paris48819127,5.0
62600,paris48819452,5.0
62601,paris48819730,5.0
62602,paris48820666,5.0
62603,paris48829022,3.0
62604,paris4882931,5.0
62605,paris4882978,3.0
62606,paris4883566,4.0
62607,paris48840535,2.0
62608,paris48859302,2.0
62609,paris48861035,4.0
62610,paris4887161,2.0
62611,paris48886856,5.0
62612,paris4889980,3.0
62613,paris48909418,5.0
62614,paris48932091,5.0
62615,paris489419,3.0
62616,paris48949988,5.0
62617,paris48958515,3.0
62618,paris48966900,3.0
62619,paris48971979,4.0
62620,paris48975396,2.0
62621,paris48978892,3.0
62622,paris48978926,4.0
62623,paris4898654,5.0
62624,paris48989933,5.0
62625,paris48991765,4.0
62626,paris4899260,3.0
62627,paris48999797,5.0
62628,paris49004104,3.0
62629,paris49008108,5.0
62630,paris49009740,2.0
62631,paris49028909,1.0
62632,paris49033406,3.0
62633,paris49035794,2.0
62634,paris4904565,3.0
62635,paris49048352,1.0
62636,paris49058287,5.0
62637,paris49060391,1.0
62638,paris49066531,5.0
62639,paris49067299,4.0
62640,paris49070137,5.0
62641,paris49070158,3.0
62642,paris4907084,2.0
62643,paris49071461,4.0
62644,paris49087935,5.0
62645,paris49088056,5.0
62646,paris4910384,3.0
62647,paris49104514,4.0
62648,paris4911428,3.0
62649,paris49114598,2.0
62650,paris49118784,2.0
62651,paris49120868,2.0
62652,paris49120953,3.0
62653,paris49121057,2.0
62654,paris49122483,5.0
62655,paris49123230,5.0
62656,paris49123235,5.0
62657,paris4912815,5.0
62658,paris4914302,1.0
62659,paris49144327,3.0
62660,paris49149749,3.0
62661,paris49150455,2.0
62662,paris4915382,4.0
62663,paris49154785,5.0
62664,paris49158258,5.0
62665,paris49158958,4.0
62666,paris49166347,3.0
62667,paris49175512,3.0
62668,paris49182214,2.0
62669,paris49184155,5.0
62670,paris49186538,5.0
62671,paris49190835,3.0
62672,paris49208977,5.0
62673,paris4920962,3.0
62674,paris4921093,5.0
62675,paris49211155,3.0
62676,paris4921217,3.0
62677,paris49212333,3.0
62678,paris49226734,3.0
62679,paris49228274,3.0
62680,paris49252596,4.0
62681,paris49256840,3.0
62682,paris4926470,5.0
62683,paris4926702,4.0
62684,paris49267066,3.0
62685,paris49271710,2.0
62686,paris49272864,5.0
62687,paris49278924,5.0
62688,paris49279056,5.0
62689,paris49279191,5.0
62690,paris49280649,2.0
62691,paris49281087,4.0
62692,paris49281286,2.0
62693,paris49284301,4.0
62694,paris49284509,3.0
62695,paris49284862,1.0
62696,paris49285915,3.0
62697,paris49294007,4.0
62698,paris49309779,4.0
62699,paris49320276,2.0
62700,paris49320456,2.0
62701,paris49334030,2.0
62702,paris49338845,2.0
62703,paris4934481,5.0
62704,paris4934949,4.0
62705,paris49350722,3.0
62706,paris49354449,3.0
62707,paris49355437,2.0
62708,paris49356102,5.0
62709,paris49357895,3.0
62710,paris49358633,5.0
62711,paris49360579,3.0
62712,paris49377780,4.0
62713,paris49378115,5.0
62714,paris49384052,3.0
62715,paris49393906,3.0
62716,paris49397121,1.0
62717,paris49399603,2.0
62718,paris49411518,3.0
62719,paris49413422,2.0
62720,paris49415881,5.0
62721,paris49416915,5.0
62722,paris49417656,2.0
62723,paris49418026,4.0
62724,paris49418646,3.0
62725,paris49421669,4.0
62726,paris49432757,3.0
62727,paris49435066,3.0
62728,paris49435081,5.0
62729,paris49435160,4.0
62730,paris49436532,2.0
62731,paris49438208,2.0
62732,paris49440310,2.0
62733,paris49444254,5.0
62734,paris49453336,4.0
62735,paris49459544,5.0
62736,paris49463461,4.0
62737,paris49467811,2.0
62738,paris49474795,2.0
62739,paris49475848,3.0
62740,paris4948074,2.0
62741,paris49482216,5.0
62742,paris49483034,4.0
62743,paris49485600,4.0
62744,paris49492346,5.0
62745,paris49493447,2.0
62746,paris49493662,2.0
62747,paris49495119,3.0
62748,paris49501399,2.0
62749,paris49502684,5.0
62750,paris49508460,4.0
62751,paris4951818,2.0
62752,paris49526670,3.0
62753,paris49533559,2.0
62754,paris49537906,2.0
62755,paris49538279,2.0
62756,paris49544571,3.0
62757,paris4955141,5.0
62758,paris49555983,2.0
62759,paris49556389,4.0
62760,paris49556853,3.0
62761,paris49558847,5.0
62762,paris49559993,3.0
62763,paris49560246,4.0
62764,paris49560722,3.0
62765,paris49569514,4.0
62766,paris49574480,5.0
62767,paris49576189,5.0
62768,paris49576252,2.0
62769,paris49577300,3.0
62770,paris49582558,5.0
62771,paris49583533,2.0
62772,paris49591076,2.0
62773,paris49602980,4.0
62774,paris49604706,3.0
62775,paris49605009,5.0
62776,paris49605732,2.0
62777,paris49607362,2.0
62778,paris49612924,5.0
62779,paris49613088,2.0
62780,paris49613424,2.0
62781,paris49614634,3.0
62782,paris4961777,4.0
62783,paris49620134,5.0
62784,paris49621582,2.0
62785,paris49621583,2.0
62786,paris49624511,3.0
62787,paris4962938,3.0
62788,paris49631416,3.0
62789,paris49631680,5.0
62790,paris49643105,5.0
62791,paris49644497,5.0
62792,paris4964586,3.0
62793,paris49646269,5.0
62794,paris49654749,3.0
62795,paris4965853,5.0
62796,paris49662453,3.0
62797,paris49663255,3.0
62798,paris4966348,1.0
62799,paris49668220,5.0
62800,paris49668930,5.0
62801,paris49680196,5.0
62802,paris49681366,5.0
62803,paris49687043,4.0
62804,paris49695944,3.0
62805,paris4969806,5.0
62806,paris49699035,5.0
62807,paris49703869,5.0
62808,paris49717756,2.0
62809,paris49722113,1.0
62810,paris49722268,1.0
62811,paris49722409,1.0
62812,paris49722432,5.0
62813,paris49722520,1.0
62814,paris49724600,4.0
62815,paris49726654,2.0
62816,paris49733728,3.0
62817,paris4973468,5.0
62818,paris49734927,2.0
62819,paris49741978,2.0
62820,paris49744632,3.0
62821,paris4974705,1.0
62822,paris49747101,5.0
62823,paris49747706,4.0
62824,paris49750368,3.0
62825,paris49751213,3.0
62826,paris4975182,4.0
62827,paris49755729,5.0
62828,paris49762173,2.0
62829,paris49764807,2.0
62830,paris49766552,4.0
62831,paris49767396,3.0
62832,paris49770806,2.0
62833,paris49771903,5.0
62834,paris4977257,4.0
62835,paris49786646,3.0
62836,paris49786939,5.0
62837,paris49791342,5.0
62838,paris49792053,4.0
62839,paris49807528,3.0
62840,paris49812484,2.0
62841,paris49817588,5.0
62842,paris49820292,4.0
62843,paris498206378634111398,5.0
62844,paris49821049,2.0
62845,paris49823429,2.0
62846,paris49823699,5.0
62847,paris4983082,5.0
62848,paris49831169,4.0
62849,paris49832177,5.0
62850,paris49833189,4.0
62851,paris49834046,4.0
62852,paris49845500,3.0
62853,paris49846994,3.0
62854,paris49850526,5.0
62855,paris49855948,5.0
62856,paris4986264,4.0
62857,paris49867949,4.0
62858,paris49868222,5.0
62859,paris4987127,3.0
62860,paris49871701,3.0
62861,paris49872788,5.0
62862,paris49892396,4.0
62863,paris49895575,2.0
62864,paris49897110,2.0
62865,paris49897946,5.0
62866,paris49898222,5.0
62867,paris49905315,4.0
62868,paris49912757,5.0
62869,paris49917050,4.0
62870,paris49922178,2.0
62871,paris49926414,2.0
62872,paris49926930,5.0
62873,paris49927374,5.0
62874,paris4993401,5.0
62875,paris49938959,2.0
62876,paris49940447,3.0
62877,paris49941155,4.0
62878,paris49944159,5.0
62879,paris49946998,3.0
62880,paris49947315,3.0
62881,paris49949710,4.0
62882,paris49959225,4.0
62883,paris49959226,5.0
62884,paris49964281,3.0
62885,paris49978429,5.0
62886,paris49979406,5.0
62887,paris49979979,3.0
62888,paris49991926,3.0
62889,paris49992714,4.0
62890,paris49994042,2.0
62891,paris49994120,5.0
62892,paris50003599,5.0
62893,paris50009185,5.0
62894,paris5001083,5.0
62895,paris5001279,5.0
62896,paris50014082,5.0
62897,paris50015499,3.0
62898,paris50016320,2.0
62899,paris50016649,5.0
62900,paris50016970,2.0
62901,paris50019182,5.0
62902,paris50026245,2.0
62903,paris50039465,3.0
62904,paris50040290,5.0
62905,paris50043376,5.0
62906,paris50043683,5.0
62907,paris500580,4.0
62908,paris50058153,3.0
62909,paris50058860,5.0
62910,paris50058955,5.0
62911,paris50059124,2.0
62912,paris50064303,3.0
62913,paris50064937,5.0
62914,paris50065705,2.0
62915,paris50067622,4.0
62916,paris50067688,1.0
62917,paris50068500,4.0
62918,paris50076558,2.0
62919,paris50077482,3.0
62920,paris50080004,4.0
62921,paris50082094,2.0
62922,paris50082692,5.0
62923,paris50082906,4.0
62924,paris50083958,4.0
62925,paris50093713,1.0
62926,paris50095288,5.0
62927,paris50097733,4.0
62928,paris50101789,3.0
62929,paris50106498,5.0
62930,paris50107657,3.0
62931,paris50111901,2.0
62932,paris50111970,5.0
62933,paris50112339,2.0
62934,paris50116826,5.0
62935,paris50123449,5.0
62936,paris50123627,5.0
62937,paris50123980,3.0
62938,paris50125442,5.0
62939,paris50128109,2.0
62940,paris50128480,3.0
62941,paris50128515,4.0
62942,paris50130085,5.0
62943,paris50130087,5.0
62944,paris50133462,2.0
62945,paris50140673,5.0
62946,paris50142352,5.0
62947,paris50144111,4.0
62948,paris50145890,4.0
62949,paris50145922,4.0
62950,paris50150820,4.0
62951,paris50160967,3.0
62952,paris50161590,2.0
62953,paris50162070,3.0
62954,paris50163494,2.0
62955,paris5016507,1.0
62956,paris50165645,3.0
62957,paris50166539,5.0
62958,paris50168609,2.0
62959,paris50170000,2.0
62960,paris50171202,2.0
62961,paris50174397,2.0
62962,paris50175148,3.0
62963,paris5017855,3.0
62964,paris50180853,2.0
62965,paris50186130,3.0
62966,paris50190631,2.0
62967,paris50191041,4.0
62968,paris50191583,2.0
62969,paris5019297,2.0
62970,paris50193021,4.0
62971,paris50194270,5.0
62972,paris50194812,4.0
62973,paris50202721,3.0
62974,paris5020309,4.0
62975,paris50205127,4.0
62976,paris50205161,3.0
62977,paris50206274,3.0
62978,paris50207618,3.0
62979,paris50209812,5.0
62980,paris50213751,2.0
62981,paris50218673,3.0
62982,paris50219497,4.0
62983,paris50220361,3.0
62984,paris50221919,2.0
62985,paris50222910,4.0
62986,paris50227110,4.0
62987,paris50228865,3.0
62988,paris50235515,5.0
62989,paris50245231,5.0
62990,paris50245716,5.0
62991,paris50253038,2.0
62992,paris50258273,2.0
62993,paris50259746,4.0
62994,paris50260554,2.0
62995,paris50260686,5.0
62996,paris50261485,5.0
62997,paris50263679,2.0
62998,paris50264317,4.0
62999,paris50265020,3.0
63000,paris502668927026650409,5.0
63001,paris50273136,3.0
63002,paris50273828,2.0
63003,paris50274777,3.0
63004,paris50275139,3.0
63005,paris50275817,5.0
63006,paris50276893,3.0
63007,paris50278785,3.0
63008,paris50279247,3.0
63009,paris50279482,5.0
63010,paris50279836,3.0
63011,paris50280163,3.0
63012,paris50280289,5.0
63013,paris50280400,3.0
63014,paris5028053,2.0
63015,paris50280780,3.0
63016,paris50282931,3.0
63017,paris50288627,2.0
63018,paris50289510,4.0
63019,paris50297767,5.0
63020,paris50297933,3.0
63021,paris50298136,5.0
63022,paris50299330,2.0
63023,paris50300568,3.0
63024,paris50301000,4.0
63025,paris50301166,5.0
63026,paris50301178,5.0
63027,paris50301509,5.0
63028,paris50303552,5.0
63029,paris50304993,5.0
63030,paris50307031,3.0
63031,paris50309127,2.0
63032,paris50317142,5.0
63033,paris50317411,5.0
63034,paris50318088,4.0
63035,paris50319055,5.0
63036,paris503231,2.0
63037,paris50323141,5.0
63038,paris50324231,3.0
63039,paris50327361,2.0
63040,paris50328215,5.0
63041,paris50330851,3.0
63042,paris50331925,5.0
63043,paris50335343,5.0
63044,paris50335454,4.0
63045,paris50337896,5.0
63046,paris50340088,5.0
63047,paris50341564,5.0
63048,paris50347043,2.0
63049,paris503569,4.0
63050,paris50358798,1.0
63051,paris50360047,4.0
63052,paris5036597,3.0
63053,paris5036645,3.0
63054,paris50368016,3.0
63055,paris50369495,2.0
63056,paris50375635,4.0
63057,paris50376577,4.0
63058,paris50376750,4.0
63059,paris50377892,4.0
63060,paris50380139,4.0
63061,paris50384102,4.0
63062,paris50384952,4.0
63063,paris50386743,5.0
63064,paris50388143,2.0
63065,paris50388765,2.0
63066,paris50394369,5.0
63067,paris50407554,4.0
63068,paris50408257,5.0
63069,paris50409019,5.0
63070,paris50413469,3.0
63071,paris50414874,2.0
63072,paris50415802,2.0
63073,paris50418825,3.0
63074,paris50419503,5.0
63075,paris50420741,4.0
63076,paris50427477,5.0
63077,paris50428809,2.0
63078,paris5043096,5.0
63079,paris50431557,3.0
63080,paris50436579,5.0
63081,paris50448130,4.0
63082,paris50451523,5.0
63083,paris50451954,5.0
63084,paris50451957,5.0
63085,paris50453195,3.0
63086,paris50463271,5.0
63087,paris50474722,3.0
63088,paris50474857,4.0
63089,paris50480485,2.0
63090,paris50481203,5.0
63091,paris50491673,5.0
63092,paris50493740,5.0
63093,paris50499847,2.0
63094,paris50500928,3.0
63095,paris50504699,3.0
63096,paris50511337,5.0
63097,paris50517759,2.0
63098,paris50518613,4.0
63099,paris50524673,2.0
63100,paris50531751,4.0
63101,paris50532610,4.0
63102,paris50535840,5.0
63103,paris50536393,2.0
63104,paris50536808,5.0
63105,paris50536906,3.0
63106,paris50537037,4.0
63107,paris50538575,2.0
63108,paris50538727,2.0
63109,paris50541750,5.0
63110,paris50547615,2.0
63111,paris50548828,3.0
63112,paris50550579,2.0
63113,paris50551586,2.0
63114,paris50554894,2.0
63115,paris50556172,5.0
63116,paris50556923,5.0
63117,paris50558936,5.0
63118,paris5056099,3.0
63119,paris50561335,2.0
63120,paris50563646,3.0
63121,paris50565467,5.0
63122,paris50571443,5.0
63123,paris50572825,4.0
63124,paris50585776,3.0
63125,paris50586025,5.0
63126,paris50586397,3.0
63127,paris50587645,5.0
63128,paris50589065,2.0
63129,paris50590387,3.0
63130,paris50590430,5.0
63131,paris50592184,5.0
63132,paris50593050,5.0
63133,paris50595900,2.0
63134,paris50596523,5.0
63135,paris50596803,5.0
63136,paris50604969,2.0
63137,paris50605355,5.0
63138,paris50606088,3.0
63139,paris50606466,5.0
63140,paris50607295,5.0
63141,paris50614106,3.0
63142,paris50618733,2.0
63143,paris50619548,4.0
63144,paris50619944,4.0
63145,paris5062216,3.0
63146,paris50627876,4.0
63147,paris50628164,2.0
63148,paris50628392,5.0
63149,paris50630190,4.0
63150,paris50630720,3.0
63151,paris50631256,4.0
63152,paris50631468,4.0
63153,paris50633765,5.0
63154,paris50635052,4.0
63155,paris50635646,3.0
63156,paris5064236,5.0
63157,paris50647654,2.0
63158,paris50648751,3.0
63159,paris50652918,4.0
63160,paris50653241,5.0
63161,paris50654082,5.0
63162,paris50655229,3.0
63163,paris50655509,3.0
63164,paris50656378,2.0
63165,paris50657141,5.0
63166,paris50659333,3.0
63167,paris50665835,4.0
63168,paris50666346,2.0
63169,paris50666444,4.0
63170,paris50667656,4.0
63171,paris50668162,4.0
63172,paris50668727,5.0
63173,paris50668847,3.0
63174,paris50669580,3.0
63175,paris50669581,3.0
63176,paris50669582,3.0
63177,paris50669585,3.0
63178,paris50669587,2.0
63179,paris50669719,5.0
63180,paris50672022,5.0
63181,paris50673778,5.0
63182,paris50676619,2.0
63183,paris50685547,4.0
63184,paris50685780,3.0
63185,paris50686218,2.0
63186,paris50691806,2.0
63187,paris50692564,5.0
63188,paris50693406,5.0
63189,paris50694063,2.0
63190,paris50694609,5.0
63191,paris50700382,3.0
63192,paris50702156,4.0
63193,paris50705009,2.0
63194,paris50710235,3.0
63195,paris507108,3.0
63196,paris50711136,3.0
63197,paris50711836,2.0
63198,paris50712674,5.0
63199,paris50714792,4.0
63200,paris50718122,5.0
63201,paris50718252,4.0
63202,paris50718612,5.0
63203,paris50718919,4.0
63204,paris50718964,3.0
63205,paris50721445,2.0
63206,paris50724909,5.0
63207,paris50726269,3.0
63208,paris50726495,1.0
63209,paris50729496,2.0
63210,paris5073342,3.0
63211,paris50735466,4.0
63212,paris50737223,5.0
63213,paris50738,3.0
63214,paris50738963,4.0
63215,paris50740417,3.0
63216,paris50740893,3.0
63217,paris50742980,2.0
63218,paris50743816,5.0
63219,paris50743824,5.0
63220,paris50745903,5.0
63221,paris50748964,2.0
63222,paris50751139,2.0
63223,paris50752702,5.0
63224,paris50760386,5.0
63225,paris50761137,3.0
63226,paris50761761,3.0
63227,paris50761782,4.0
63228,paris50765365,2.0
63229,paris50766656,4.0
63230,paris50767782,5.0
63231,paris50769749,3.0
63232,paris50770189,3.0
63233,paris5077302,3.0
63234,paris50773342,5.0
63235,paris50780449,3.0
63236,paris50784860,3.0
63237,paris50792017,3.0
63238,paris507982932806925634,3.0
63239,paris50803430,4.0
63240,paris50803687,3.0
63241,paris50804755,2.0
63242,paris50805781,4.0
63243,paris50806463,4.0
63244,paris50806702,3.0
63245,paris50807752,5.0
63246,paris50808729,3.0
63247,paris5081205,3.0
63248,paris50817828,3.0
63249,paris50818127,5.0
63250,paris50818485,5.0
63251,paris50818742,3.0
63252,paris50819262,2.0
63253,paris50819504,2.0
63254,paris50820648,2.0
63255,paris50822245,2.0
63256,paris50822623,2.0
63257,paris50827136,3.0
63258,paris50836186,5.0
63259,paris50837823,3.0
63260,paris50837921,5.0
63261,paris50840386,3.0
63262,paris50840558,3.0
63263,paris50843072,3.0
63264,paris50844906,3.0
63265,paris50849673,1.0
63266,paris50863874,2.0
63267,paris50870752,5.0
63268,paris50872468,3.0
63269,paris50873378,5.0
63270,paris50884131,4.0
63271,paris50885430,2.0
63272,paris50886165,3.0
63273,paris50887972,3.0
63274,paris50891869,4.0
63275,paris5089326,5.0
63276,paris50894974,5.0
63277,paris50895687,3.0
63278,paris50897470,3.0
63279,paris50903645,5.0
63280,paris50906609,5.0
63281,paris50907332,4.0
63282,paris50907634,1.0
63283,paris50907657,3.0
63284,paris50907878,3.0
63285,paris50911674,3.0
63286,paris5091543,2.0
63287,paris50917229,3.0
63288,paris50925112,2.0
63289,paris50927697,3.0
63290,paris50929293,2.0
63291,paris50931749,5.0
63292,paris50931975,4.0
63293,paris50932010,3.0
63294,paris50932027,5.0
63295,paris509332,4.0
63296,paris50933663,2.0
63297,paris509344,4.0
63298,paris50935068,5.0
63299,paris50947236,5.0
63300,paris50949948,5.0
63301,paris50950469,3.0
63302,paris50950812,5.0
63303,paris50956800,5.0
63304,paris50957470,2.0
63305,paris50964939,5.0
63306,paris50965561,3.0
63307,paris50965624,2.0
63308,paris509663,3.0
63309,paris50970329,3.0
63310,paris50970700,5.0
63311,paris50971012,5.0
63312,paris50975353,4.0
63313,paris50976006,2.0
63314,paris50983669,3.0
63315,paris50985293,3.0
63316,paris50986601,3.0
63317,paris50986787,5.0
63318,paris5098751,3.0
63319,paris50988320,5.0
63320,paris50988364,3.0
63321,paris50989924,5.0
63322,paris50991410,3.0
63323,paris50991987,3.0
63324,paris50992853,2.0
63325,paris50993191,5.0
63326,paris50993425,3.0
63327,paris50998369,3.0
63328,paris51005072,3.0
63329,paris51008975,4.0
63330,paris51008978,3.0
63331,paris51012188,5.0
63332,paris51012362,5.0
63333,paris51013761,5.0
63334,paris51013923,3.0
63335,paris51020706,3.0
63336,paris51023660,4.0
63337,paris51029575,5.0
63338,paris5103138,3.0
63339,paris51031546,4.0
63340,paris51032234,5.0
63341,paris51033429,5.0
63342,paris51033832,4.0
63343,paris51034659,5.0
63344,paris51035205,3.0
63345,paris51035400,2.0
63346,paris510375,5.0
63347,paris51037853,2.0
63348,paris51037983,3.0
63349,paris51039108,5.0
63350,paris51052398,2.0
63351,paris51053218,3.0
63352,paris51054032,1.0
63353,paris51057481,3.0
63354,paris51057768,5.0
63355,paris51057951,5.0
63356,paris51061754,3.0
63357,paris510651,2.0
63358,paris51076706,5.0
63359,paris51077270,5.0
63360,paris51080777,3.0
63361,paris51081928,3.0
63362,paris5108212,2.0
63363,paris51082359,5.0
63364,paris51084907,3.0
63365,paris51085315,2.0
63366,paris5108844,4.0
63367,paris51089196,4.0
63368,paris51089351,2.0
63369,paris51090963,5.0
63370,paris51101472,2.0
63371,paris51108449,2.0
63372,paris5111104,4.0
63373,paris51113608,4.0
63374,paris51119407,2.0
63375,paris51122216,2.0
63376,paris5113432,5.0
63377,paris51136752,5.0
63378,paris51136831,5.0
63379,paris51137906,5.0
63380,paris51139571,4.0
63381,paris51142086,4.0
63382,paris51142317,2.0
63383,paris51149099,4.0
63384,paris51151762,2.0
63385,paris5115311,5.0
63386,paris51156894,5.0
63387,paris51158096,2.0
63388,paris51158789,3.0
63389,paris51159149,5.0
63390,paris51160302,4.0
63391,paris51161192,5.0
63392,paris51162172,3.0
63393,paris51165461,5.0
63394,paris51166204,3.0
63395,paris51168849,5.0
63396,paris51180614,4.0
63397,paris51182230,2.0
63398,paris51183273,2.0
63399,paris51183871,2.0
63400,paris51185161,3.0
63401,paris51186254,5.0
63402,paris51187708,3.0
63403,paris51189577,4.0
63404,paris511901240160881906,5.0
63405,paris51190833,3.0
63406,paris51193695,2.0
63407,paris51203080,5.0
63408,paris51204238,3.0
63409,paris5120494,4.0
63410,paris51205107,5.0
63411,paris51208560,3.0
63412,paris51208649,5.0
63413,paris51208700,5.0
63414,paris51208868,3.0
63415,paris5121110,2.0
63416,paris51213404,4.0
63417,paris51221681,5.0
63418,paris51221988,3.0
63419,paris51222155,5.0
63420,paris51222422,5.0
63421,paris51222620,5.0
63422,paris51222782,5.0
63423,paris51224742,4.0
63424,paris51228541,2.0
63425,paris51228956,2.0
63426,paris51229443,5.0
63427,paris51233533,3.0
63428,paris51241524,1.0
63429,paris51242878,3.0
63430,paris51245576,4.0
63431,paris51249597,3.0
63432,paris51254308,2.0
63433,paris51255989,4.0
63434,paris51256343,3.0
63435,paris51256935,2.0
63436,paris51258708,5.0
63437,paris51259076,3.0
63438,paris51259313,4.0
63439,paris51260686,5.0
63440,paris51263496,3.0
63441,paris51264069,5.0
63442,paris51264377,3.0
63443,paris51264418,3.0
63444,paris51271532,4.0
63445,paris51272205,2.0
63446,paris51273525,2.0
63447,paris51275266,2.0
63448,paris51275580,2.0
63449,paris51279021,2.0
63450,paris51279290,2.0
63451,paris51282721,1.0
63452,paris51284599,4.0
63453,paris51285231,5.0
63454,paris51286399,2.0
63455,paris51286767,2.0
63456,paris51293414,4.0
63457,paris51294477,3.0
63458,paris51297027,4.0
63459,paris51297265,5.0
63460,paris51297883,3.0
63461,paris51298322,3.0
63462,paris51300999,5.0
63463,paris51301440,5.0
63464,paris51302787,2.0
63465,paris51303034,5.0
63466,paris51303758,3.0
63467,paris51304620,5.0
63468,paris51308401,2.0
63469,paris513103871911615907,4.0
63470,paris51314343,4.0
63471,paris51315590,4.0
63472,paris51315728,2.0
63473,paris51316226,3.0
63474,paris51316960,5.0
63475,paris51317968,5.0
63476,paris51318717,5.0
63477,paris51319320,5.0
63478,paris51320664,3.0
63479,paris51322665,5.0
63480,paris51323702,3.0
63481,paris51326948,3.0
63482,paris51338251,3.0
63483,paris51338296,5.0
63484,paris513387,5.0
63485,paris51341428,2.0
63486,paris51341442,5.0
63487,paris51341618,4.0
63488,paris51343570,3.0
63489,paris51344692,5.0
63490,paris51344711,5.0
